

<<START>>,<<FMS_BUY_CARGO_NOM_BL>>,,,, 	(22-MAY-2025 10:01:11)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,NOM_REV,BL_NO,TIMESTAMP
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,61, 0, 0,824023, 2,I, 	(22-MAY-2025 10:01:52)
2,61, 0, 0,824023, 2,I, 	(22-MAY-2025 10:01:52)
2,61, 0, 0,824023, 2,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,43, 0, 0,824009, 1,I, 	(22-MAY-2025 10:01:52)
2,43, 0, 0,824010, 1,I, 	(22-MAY-2025 10:01:52)
2,43, 0, 0,824011, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824003, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824002, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824001, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,181, 0, 0,824026, 1,I, 	(22-MAY-2025 10:01:52)
2,181, 0, 0,824026, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,181, 0, 0,824026, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,61, 0, 0,824023, 2,I, 	(22-MAY-2025 10:01:52)
2,181, 0, 0,824026, 1,I, 	(22-MAY-2025 10:01:52)
2,181, 0, 0,824026, 1,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,20, 0, 0,825001, 0,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,181, 0, 0,824026, 1,I, 	(22-MAY-2025 10:01:52)
2,61, 0, 0,824022, 2,I, 	(22-MAY-2025 10:01:52)
2,61, 0, 0,824023, 2,I, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,824015, 2,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825002, 2,T, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824007, 13,D, 	(22-MAY-2025 10:01:52)
2,154, 0, 0,825003, 0,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,823053, 4,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
2,1, 0, 0,824005, 21,D, 	(22-MAY-2025 10:01:52)
